# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
356.03 1650000.00   0.00   0.00   0.00   0.00 -749534.55
356.13 1650000.00   0.00   0.00   0.00   0.00 -761498.90
356.23 1650000.00   0.00   0.00   0.00   0.00 -773437.73
356.33 1650000.00   0.00   0.00   0.00   0.00 -785350.54
356.43 1650000.00   0.00   0.00   0.00   0.00 -797236.84
356.53 1650000.00   0.00   0.00   0.00   0.00 -809096.16
356.63 1650000.00   0.00   0.00   0.00   0.00 -820928.00
356.73 1650000.00   0.00   0.00   0.00   0.00 -832731.90
356.83 1650000.00   0.00   0.00   0.00   0.00 -844507.36
356.93 1650000.00   0.00   0.00   0.00   0.00 -856253.90
357.03 1650000.00   0.00   0.00   0.00   0.00 -867971.05
357.13 1650000.00   0.00   0.00   0.00   0.00 -879658.34
357.23 1650000.00   0.00   0.00   0.00   0.00 -891315.27
357.33 1650000.00   0.00   0.00   0.00   0.00 -902941.38
357.43 1650000.00   0.00   0.00   0.00   0.00 -914536.19
357.53 1650000.00   0.00   0.00   0.00   0.00 -926099.22
357.63 1650000.00   0.00   0.00   0.00   0.00 -937630.01
357.73 1650000.00   0.00   0.00   0.00   0.00 -949128.08
357.83 1650000.00   0.00   0.00   0.00   0.00 -960592.96
357.93 1650000.00   0.00   0.00   0.00   0.00 -972024.19
358.03 1650000.00   0.00   0.00   0.00   0.00 -983421.28
358.13 1650000.00   0.00   0.00   0.00   0.00 -994783.79
358.23 1650000.00   0.00   0.00   0.00   0.00 -1006111.23
358.33 1650000.00   0.00   0.00   0.00   0.00 -1017403.14
358.43 1650000.00   0.00   0.00   0.00   0.00 -1028659.07
358.53 1650000.00   0.00   0.00   0.00   0.00 -1039878.55
358.63 1650000.00   0.00   0.00   0.00   0.00 -1051061.12
358.73 1650000.00   0.00   0.00   0.00   0.00 -1062206.31
358.83 1650000.00   0.00   0.00   0.00   0.00 -1073313.68
358.93 1650000.00   0.00   0.00   0.00   0.00 -1084382.75
359.03 1650000.00   0.00   0.00   0.00   0.00 -1095413.09
359.13 1650000.00   0.00   0.00   0.00   0.00 -1106404.23
359.23 1650000.00   0.00   0.00   0.00   0.00 -1117355.72
359.33 1650000.00   0.00   0.00   0.00   0.00 -1128267.11
359.43 1650000.00   0.00   0.00   0.00   0.00 -1139137.95
359.53 1650000.00   0.00   0.00   0.00   0.00 -1149967.79
359.63 1650000.00   0.00   0.00   0.00   0.00 -1160756.19
359.73 1650000.00   0.00   0.00   0.00   0.00 -1171502.69
359.83 1650000.00   0.00   0.00   0.00   0.00 -1182206.86
359.93 1650000.00   0.00   0.00   0.00   0.00 -1192868.25
360.03 1650000.00   0.00   0.00   0.00   0.00 -1203486.42
360.13 1650000.00   0.00   0.00   0.00   0.00 -1214060.93
360.23 1650000.00   0.00   0.00   0.00   0.00 -1224591.34
360.33 1650000.00   0.00   0.00   0.00   0.00 -1235077.22
360.43 1650000.00   0.00   0.00   0.00   0.00 -1245518.14
360.53 1650000.00   0.00   0.00   0.00   0.00 -1255913.65
360.63 1650000.00   0.00   0.00   0.00   0.00 -1266263.33
360.73 1650000.00   0.00   0.00   0.00   0.00 -1276566.75
360.83 1650000.00   0.00   0.00   0.00   0.00 -1286823.48
360.93 1650000.00   0.00   0.00   0.00   0.00 -1297033.10
361.03 1650000.00   0.00   0.00   0.00   0.00 -1307195.18
361.13 1650000.00   0.00   0.00   0.00   0.00 -1317309.29
361.23 1650000.00   0.00   0.00   0.00   0.00 -1327375.02
361.33 1650000.00   0.00   0.00   0.00   0.00 -1337391.95
361.43 1650000.00   0.00   0.00   0.00   0.00 -1347359.65
361.53 1650000.00   0.00   0.00   0.00   0.00 -1357277.72
361.63 1650000.00   0.00   0.00   0.00   0.00 -1367145.75
361.73 1650000.00   0.00   0.00   0.00   0.00 -1376963.31
361.83 1650000.00   0.00   0.00   0.00   0.00 -1386729.99
361.93 1650000.00   0.00   0.00   0.00   0.00 -1396445.40
362.03 1650000.00   0.00   0.00   0.00   0.00 -1406109.12
362.13 1650000.00   0.00   0.00   0.00   0.00 -1415720.75
362.23 1650000.00   0.00   0.00   0.00   0.00 -1425279.89
362.33 1650000.00   0.00   0.00   0.00   0.00 -1434786.14
362.43 1650000.00   0.00   0.00   0.00   0.00 -1444239.09
362.53 1650000.00   0.00   0.00   0.00   0.00 -1453638.36
362.63 1650000.00   0.00   0.00   0.00   0.00 -1462983.54
362.73 1650000.00   0.00   0.00   0.00   0.00 -1472274.25
362.83 1650000.00   0.00   0.00   0.00   0.00 -1481510.09
362.93 1650000.00   0.00   0.00   0.00   0.00 -1490690.68
363.03 1650000.00   0.00   0.00   0.00   0.00 -1499815.63
363.13 1650000.00   0.00   0.00   0.00   0.00 -1508884.55
363.23 1650000.00   0.00   0.00   0.00   0.00 -1517897.06
363.33 1650000.00   0.00   0.00   0.00   0.00 -1526852.79
363.43 1650000.00   0.00   0.00   0.00   0.00 -1535751.36
363.53 1650000.00   0.00   0.00   0.00   0.00 -1544592.38
363.63 1650000.00   0.00   0.00   0.00   0.00 -1553375.49
363.73 1650000.00   0.00   0.00   0.00   0.00 -1562100.32
363.83 1650000.00   0.00   0.00   0.00   0.00 -1570766.49
363.93 1650000.00   0.00   0.00   0.00   0.00 -1579373.64
364.03 1650000.00   0.00   0.00   0.00   0.00 -1587921.40
364.13 1650000.00   0.00   0.00   0.00   0.00 -1596409.42
364.23 1650000.00   0.00   0.00   0.00   0.00 -1604837.32
364.33 1650000.00   0.00   0.00   0.00   0.00 -1613204.76
364.43 1650000.00   0.00   0.00   0.00   0.00 -1621511.38
364.53 1650000.00   0.00   0.00   0.00   0.00 -1629756.82
364.63 1650000.00   0.00   0.00   0.00   0.00 -1637940.73
364.73 1650000.00   0.00   0.00   0.00   0.00 -1646062.77
364.83 1650000.00   0.00   0.00   0.00   0.00 -1654122.59
364.93 1650000.00   0.00   0.00   0.00   0.00 -1662119.84
365.03 1650000.00   0.00   0.00   0.00   0.00 -1670054.18
365.13 1650000.00   0.00   0.00   0.00   0.00 -1677925.28
365.23 1650000.00   0.00   0.00   0.00   0.00 -1685732.79
365.33 1650000.00   0.00   0.00   0.00   0.00 -1693476.38
365.43 1650000.00   0.00   0.00   0.00   0.00 -1701155.73
365.53 1650000.00   0.00   0.00   0.00   0.00 -1708770.49
365.63 1650000.00   0.00   0.00   0.00   0.00 -1716320.35
365.73 1650000.00   0.00   0.00   0.00   0.00 -1723804.98
365.83 1650000.00   0.00   0.00   0.00   0.00 -1731224.05
365.93 1650000.00   0.00   0.00   0.00   0.00 -1738577.25
366.03 1650000.00   0.00   0.00   0.00   0.00 -1745864.26
366.13 1650000.00   0.00   0.00   0.00   0.00 -1753084.77
366.23 1650000.00   0.00   0.00   0.00   0.00 -1760238.46
366.33 1650000.00   0.00   0.00   0.00   0.00 -1767325.03
366.43 1650000.00   0.00   0.00   0.00   0.00 -1774344.16
366.53 1650000.00   0.00   0.00   0.00   0.00 -1781295.56
366.63 1650000.00   0.00   0.00   0.00   0.00 -1788178.91
366.73 1650000.00   0.00   0.00   0.00   0.00 -1794993.94
366.83 1650000.00   0.00   0.00   0.00   0.00 -1801740.32
366.93 1650000.00   0.00   0.00   0.00   0.00 -1808417.78
367.03 1650000.00   0.00   0.00   0.00   0.00 -1815026.02
367.13 1650000.00   0.00   0.00   0.00   0.00 -1821564.76
367.23 1650000.00   0.00   0.00   0.00   0.00 -1828033.70
367.33 1650000.00   0.00   0.00   0.00   0.00 -1834432.57
367.43 1650000.00   0.00   0.00   0.00   0.00 -1840761.08
367.53 1650000.00   0.00   0.00   0.00   0.00 -1847018.96
367.63 1650000.00   0.00   0.00   0.00   0.00 -1853205.92
367.73 1650000.00   0.00   0.00   0.00   0.00 -1859321.71
367.83 1650000.00   0.00   0.00   0.00   0.00 -1865366.05
367.93 1650000.00   0.00   0.00   0.00   0.00 -1871338.67
368.03 1650000.00   0.00   0.00   0.00   0.00 -1877239.31
368.13 1650000.00   0.00   0.00   0.00   0.00 -1883067.71
368.23 1650000.00   0.00   0.00   0.00   0.00 -1888823.61
368.33 1650000.00   0.00   0.00   0.00   0.00 -1894506.75
368.43 1650000.00   0.00   0.00   0.00   0.00 -1900116.88
368.53 1650000.00   0.00   0.00   0.00   0.00 -1905653.76
368.63 1650000.00   0.00   0.00   0.00   0.00 -1911117.13
368.73 1650000.00   0.00   0.00   0.00   0.00 -1916506.76
368.83 1650000.00   0.00   0.00   0.00   0.00 -1921822.39
368.93 1650000.00   0.00   0.00   0.00   0.00 -1927063.79
369.03 1650000.00   0.00   0.00   0.00   0.00 -1932230.73
369.13 1650000.00   0.00   0.00   0.00   0.00 -1937322.97
369.23 1650000.00   0.00   0.00   0.00   0.00 -1942340.29
369.33 1650000.00   0.00   0.00   0.00   0.00 -1947282.45
369.43 1650000.00   0.00   0.00   0.00   0.00 -1952149.24
369.53 1650000.00   0.00   0.00   0.00   0.00 -1956940.43
369.63 1650000.00   0.00   0.00   0.00   0.00 -1961655.80
369.73 1650000.00   0.00   0.00   0.00   0.00 -1966295.14
369.83 1650000.00   0.00   0.00   0.00   0.00 -1970858.23
369.93 1650000.00   0.00   0.00   0.00   0.00 -1975344.88
370.03 1650000.00   0.00   0.00   0.00   0.00 -1979754.87
370.13 1650000.00   0.00   0.00   0.00   0.00 -1984087.99
370.23 1650000.00   0.00   0.00   0.00   0.00 -1988344.06
370.33 1650000.00   0.00   0.00   0.00   0.00 -1992522.86
370.43 1650000.00   0.00   0.00   0.00   0.00 -1996624.21
370.53 1650000.00   0.00   0.00   0.00   0.00 -2000647.92
370.63 1650000.00   0.00   0.00   0.00   0.00 -2004593.80
370.73 1650000.00   0.00   0.00   0.00   0.00 -2008461.66
370.83 1650000.00   0.00   0.00   0.00   0.00 -2012251.32
370.93 1650000.00   0.00   0.00   0.00   0.00 -2015962.61
371.03 1650000.00   0.00   0.00   0.00   0.00 -2019595.34
371.13 1650000.00   0.00   0.00   0.00   0.00 -2023149.35
371.23 1650000.00   0.00   0.00   0.00   0.00 -2026624.46
371.33 1650000.00   0.00   0.00   0.00   0.00 -2030020.51
371.43 1650000.00   0.00   0.00   0.00   0.00 -2033337.34
371.53 1650000.00   0.00   0.00   0.00   0.00 -2036574.78
371.63 1650000.00   0.00   0.00   0.00   0.00 -2039732.68
371.73 1650000.00   0.00   0.00   0.00   0.00 -2042810.88
371.83 1650000.00   0.00   0.00   0.00   0.00 -2045809.23
371.93 1650000.00   0.00   0.00   0.00   0.00 -2048727.59
372.03 1650000.00   0.00   0.00   0.00   0.00 -2051565.81
372.13 1650000.00   0.00   0.00   0.00   0.00 -2054323.75
372.23 1650000.00   0.00   0.00   0.00   0.00 -2057001.27
372.33 1650000.00   0.00   0.00   0.00   0.00 -2059598.24
372.43 1650000.00   0.00   0.00   0.00   0.00 -2062114.52
372.53 1650000.00   0.00   0.00   0.00   0.00 -2064549.99
372.63 1650000.00   0.00   0.00   0.00   0.00 -2066904.51
372.73 1650000.00   0.00   0.00   0.00   0.00 -2069177.97
372.83 1650000.00   0.00   0.00   0.00   0.00 -2071370.25
372.93 1650000.00   0.00   0.00   0.00   0.00 -2073481.24
373.03 1650000.00   0.00   0.00   0.00   0.00 -2075510.81
373.13 1650000.00   0.00   0.00   0.00   0.00 -2077458.86
373.23 1650000.00   0.00   0.00   0.00   0.00 -2079325.29
373.33 1650000.00   0.00   0.00   0.00   0.00 -2081109.99
373.43 1650000.00   0.00   0.00   0.00   0.00 -2082812.86
373.53 1650000.00   0.00   0.00   0.00   0.00 -2084433.80
373.63 1650000.00   0.00   0.00   0.00   0.00 -2085972.73
373.73 1650000.00   0.00   0.00   0.00   0.00 -2087429.54
373.83 1650000.00   0.00   0.00   0.00   0.00 -2088804.16
373.93 1650000.00   0.00   0.00   0.00   0.00 -2090096.50
374.03 1650000.00   0.00   0.00   0.00   0.00 -2091306.48
374.13 1650000.00   0.00   0.00   0.00   0.00 -2092434.03
374.23 1650000.00   0.00   0.00   0.00   0.00 -2093479.06
374.33 1650000.00   0.00   0.00   0.00   0.00 -2094441.52
374.43 1650000.00   0.00   0.00   0.00   0.00 -2095321.32
374.53 1650000.00   0.00   0.00   0.00   0.00 -2096118.41
374.63 1650000.00   0.00   0.00   0.00   0.00 -2096832.73
374.73 1650000.00   0.00   0.00   0.00   0.00 -2097464.23
374.83 1650000.00   0.00   0.00   0.00   0.00 -2098012.83
374.93 1650000.00   0.00   0.00   0.00   0.00 -2098478.51
375.03 1650000.00   0.00   0.00   0.00   0.00 -2098861.20
375.13 1650000.00   0.00   0.00   0.00   0.00 -2099160.86
375.23 1650000.00   0.00   0.00   0.00   0.00 -2099377.46
375.33 1650000.00   0.00   0.00   0.00   0.00 -2099510.95
375.43 1650000.00   0.00   0.00   0.00   0.00 -2099561.30
375.53 1650000.00   0.00   0.00   0.00   0.00 -2099528.49
375.63 1650000.00   0.00   0.00   0.00   0.00 -2099412.47
375.73 1650000.00   0.00   0.00   0.00   0.00 -2099213.24
375.83 1650000.00   0.00   0.00   0.00   0.00 -2098930.76
375.93 1650000.00   0.00   0.00   0.00   0.00 -2098565.03
376.03 1650000.00   0.00   0.00   0.00   0.00 -2098116.01
376.13 1650000.00   0.00   0.00   0.00   0.00 -2097583.72
376.23 1650000.00   0.00   0.00   0.00   0.00 -2096968.13
376.33 1650000.00   0.00   0.00   0.00   0.00 -2096269.24
376.43 1650000.00   0.00   0.00   0.00   0.00 -2095487.06
376.53 1650000.00   0.00   0.00   0.00   0.00 -2094621.58
376.63 1650000.00   0.00   0.00   0.00   0.00 -2093672.81
376.73 1650000.00   0.00   0.00   0.00   0.00 -2092640.75
376.83 1650000.00   0.00   0.00   0.00   0.00 -2091525.43
376.93 1650000.00   0.00   0.00   0.00   0.00 -2090326.86
377.03 1650000.00   0.00   0.00   0.00   0.00 -2089045.05
377.13 1650000.00   0.00   0.00   0.00   0.00 -2087680.04
377.23 1650000.00   0.00   0.00   0.00   0.00 -2086231.83
377.33 1650000.00   0.00   0.00   0.00   0.00 -2084700.47
377.43 1650000.00   0.00   0.00   0.00   0.00 -2083085.98
377.53 1650000.00   0.00   0.00   0.00   0.00 -2081388.41
377.63 1650000.00   0.00   0.00   0.00   0.00 -2079607.79
377.73 1650000.00   0.00   0.00   0.00   0.00 -2077744.16
377.83 1650000.00   0.00   0.00   0.00   0.00 -2075797.56
377.93 1650000.00   0.00   0.00   0.00   0.00 -2073768.06
378.03 1650000.00   0.00   0.00   0.00   0.00 -2071655.70
378.13 1650000.00   0.00   0.00   0.00   0.00 -2069460.53
378.23 1650000.00   0.00   0.00   0.00   0.00 -2067182.61
378.33 1650000.00   0.00   0.00   0.00   0.00 -2064822.02
378.43 1650000.00   0.00   0.00   0.00   0.00 -2062378.80
378.53 1650000.00   0.00   0.00   0.00   0.00 -2059853.04
378.63 1650000.00   0.00   0.00   0.00   0.00 -2057244.81
378.73 1650000.00   0.00   0.00   0.00   0.00 -2054554.17
378.83 1650000.00   0.00   0.00   0.00   0.00 -2051781.21
378.93 1650000.00   0.00   0.00   0.00   0.00 -2048926.01
379.03 1650000.00   0.00   0.00   0.00   0.00 -2045988.67
379.13 1650000.00   0.00   0.00   0.00   0.00 -2042969.25
379.23 1650000.00   0.00   0.00   0.00   0.00 -2039867.87
379.33 1650000.00   0.00   0.00   0.00   0.00 -2036684.61
379.43 1650000.00   0.00   0.00   0.00   0.00 -2033419.57
379.53 1650000.00   0.00   0.00   0.00   0.00 -2030072.86
379.63 1650000.00   0.00   0.00   0.00   0.00 -2026644.58
379.73 1650000.00   0.00   0.00   0.00   0.00 -2023134.84
379.83 1650000.00   0.00   0.00   0.00   0.00 -2019543.75
379.93 1650000.00   0.00   0.00   0.00   0.00 -2015871.43
380.03 1650000.00   0.00   0.00   0.00   0.00 -2012117.99
380.13 1650000.00   0.00   0.00   0.00   0.00 -2008283.56
380.23 1650000.00   0.00   0.00   0.00   0.00 -2004368.26
380.33 1650000.00   0.00   0.00   0.00   0.00 -2000372.23
380.43 1650000.00   0.00   0.00   0.00   0.00 -1996295.59
380.53 1650000.00   0.00   0.00   0.00   0.00 -1992138.48
380.63 1650000.00   0.00   0.00   0.00   0.00 -1987901.03
380.73 1650000.00   0.00   0.00   0.00   0.00 -1983583.39
380.83 1650000.00   0.00   0.00   0.00   0.00 -1979185.71
380.93 1650000.00   0.00   0.00   0.00   0.00 -1974708.12
381.03 1650000.00   0.00   0.00   0.00   0.00 -1970150.79
381.13 1650000.00   0.00   0.00   0.00   0.00 -1965513.87
381.23 1650000.00   0.00   0.00   0.00   0.00 -1960797.51
381.33 1650000.00   0.00   0.00   0.00   0.00 -1956001.88
381.43 1650000.00   0.00   0.00   0.00   0.00 -1951127.14
381.53 1650000.00   0.00   0.00   0.00   0.00 -1946173.46
381.63 1650000.00   0.00   0.00   0.00   0.00 -1941141.00
381.73 1650000.00   0.00   0.00   0.00   0.00 -1936029.95
381.83 1650000.00   0.00   0.00   0.00   0.00 -1930840.48
381.93 1650000.00   0.00   0.00   0.00   0.00 -1925572.77
382.03 1650000.00   0.00   0.00   0.00   0.00 -1920227.00
382.13 1650000.00   0.00   0.00   0.00   0.00 -1914803.36
382.23 1650000.00   0.00   0.00   0.00   0.00 -1909302.05
382.33 1650000.00   0.00   0.00   0.00   0.00 -1903723.24
382.43 1650000.00   0.00   0.00   0.00   0.00 -1898067.15
382.53 1650000.00   0.00   0.00   0.00   0.00 -1892333.96
382.63 1650000.00   0.00   0.00   0.00   0.00 -1886523.89
382.73 1650000.00   0.00   0.00   0.00   0.00 -1880637.13
382.83 1650000.00   0.00   0.00   0.00   0.00 -1874673.90
382.93 1650000.00   0.00   0.00   0.00   0.00 -1868634.40
383.03 1650000.00   0.00   0.00   0.00   0.00 -1862518.86
383.13 1650000.00   0.00   0.00   0.00   0.00 -1856327.49
383.23 1650000.00   0.00   0.00   0.00   0.00 -1850060.51
383.33 1650000.00   0.00   0.00   0.00   0.00 -1843718.15
383.43 1650000.00   0.00   0.00   0.00   0.00 -1837300.63
383.53 1650000.00   0.00   0.00   0.00   0.00 -1830808.19
383.63 1650000.00   0.00   0.00   0.00   0.00 -1824241.05
383.73 1650000.00   0.00   0.00   0.00   0.00 -1817599.46
383.83 1650000.00   0.00   0.00   0.00   0.00 -1810883.66
383.93 1650000.00   0.00   0.00   0.00   0.00 -1804093.88
384.03 1650000.00   0.00   0.00   0.00   0.00 -1797230.37
384.13 1650000.00   0.00   0.00   0.00   0.00 -1790293.39
384.23 1650000.00   0.00   0.00   0.00   0.00 -1783283.18
384.33 1650000.00   0.00   0.00   0.00   0.00 -1776199.99
384.43 1650000.00   0.00   0.00   0.00   0.00 -1769044.10
384.53 1650000.00   0.00   0.00   0.00   0.00 -1761815.75
384.63 1650000.00   0.00   0.00   0.00   0.00 -1754515.21
384.73 1650000.00   0.00   0.00   0.00   0.00 -1747142.75
384.83 1650000.00   0.00   0.00   0.00   0.00 -1739698.64
384.93 1650000.00   0.00   0.00   0.00   0.00 -1732183.15
385.03 1650000.00   0.00   0.00   0.00   0.00 -1724596.55
385.13 1650000.00   0.00   0.00   0.00   0.00 -1716939.13
385.23 1650000.00   0.00   0.00   0.00   0.00 -1709211.17
385.33 1650000.00   0.00   0.00   0.00   0.00 -1701412.94
385.43 1650000.00   0.00   0.00   0.00   0.00 -1693544.75
385.53 1650000.00   0.00   0.00   0.00   0.00 -1685606.87
385.63 1650000.00   0.00   0.00   0.00   0.00 -1677599.60
385.73 1650000.00   0.00   0.00   0.00   0.00 -1669523.24
385.83 1650000.00   0.00   0.00   0.00   0.00 -1661378.09
385.93 1650000.00   0.00   0.00   0.00   0.00 -1653164.45
386.03 1650000.00   0.00   0.00   0.00   0.00 -1644882.61
386.13 1650000.00   0.00   0.00   0.00   0.00 -1636532.90
386.23 1650000.00   0.00   0.00   0.00   0.00 -1628115.62
386.33 1650000.00   0.00   0.00   0.00   0.00 -1619631.08
386.43 1650000.00   0.00   0.00   0.00   0.00 -1611079.60
386.53 1650000.00   0.00   0.00   0.00   0.00 -1602461.49
386.63 1650000.00   0.00   0.00   0.00   0.00 -1593777.09
386.73 1650000.00   0.00   0.00   0.00   0.00 -1585026.71
386.83 1650000.00   0.00   0.00   0.00   0.00 -1576210.67
386.93 1650000.00   0.00   0.00   0.00   0.00 -1567329.32
387.03 1650000.00   0.00   0.00   0.00   0.00 -1558382.98
387.13 1650000.00   0.00   0.00   0.00   0.00 -1549371.98
387.23 1650000.00   0.00   0.00   0.00   0.00 -1540296.67
387.33 1650000.00   0.00   0.00   0.00   0.00 -1531157.38
387.43 1650000.00   0.00   0.00   0.00   0.00 -1521954.46
387.53 1650000.00   0.00   0.00   0.00   0.00 -1512688.25
387.63 1650000.00   0.00   0.00   0.00   0.00 -1503359.10
387.73 1650000.00   0.00   0.00   0.00   0.00 -1493967.37
387.83 1650000.00   0.00   0.00   0.00   0.00 -1484513.40
387.93 1650000.00   0.00   0.00   0.00   0.00 -1474997.55
388.03 1650000.00   0.00   0.00   0.00   0.00 -1465420.18
388.13 1650000.00   0.00   0.00   0.00   0.00 -1455781.66
388.23 1650000.00   0.00   0.00   0.00   0.00 -1446082.34
388.33 1650000.00   0.00   0.00   0.00   0.00 -1436322.59
388.43 1650000.00   0.00   0.00   0.00   0.00 -1426502.79
388.53 1650000.00   0.00   0.00   0.00   0.00 -1416623.29
388.63 1650000.00   0.00   0.00   0.00   0.00 -1406684.49
388.73 1650000.00   0.00   0.00   0.00   0.00 -1396686.74
388.83 1650000.00   0.00   0.00   0.00   0.00 -1386630.44
388.93 1650000.00   0.00   0.00   0.00   0.00 -1376515.96
389.03 1650000.00   0.00   0.00   0.00   0.00 -1366343.69
389.13 1650000.00   0.00   0.00   0.00   0.00 -1356114.02
389.23 1650000.00   0.00   0.00   0.00   0.00 -1345827.32
389.33 1650000.00   0.00   0.00   0.00   0.00 -1335484.00
389.43 1650000.00   0.00   0.00   0.00   0.00 -1325084.45
389.53 1650000.00   0.00   0.00   0.00   0.00 -1314629.05
389.63 1650000.00   0.00   0.00   0.00   0.00 -1304118.22
389.73 1650000.00   0.00   0.00   0.00   0.00 -1293552.35
389.83 1650000.00   0.00   0.00   0.00   0.00 -1282931.85
389.93 1650000.00   0.00   0.00   0.00   0.00 -1272257.12
390.03 1650000.00   0.00   0.00   0.00   0.00 -1261528.56
390.13 1650000.00   0.00   0.00   0.00   0.00 -1250746.59
390.23 1650000.00   0.00   0.00   0.00   0.00 -1239911.62
390.33 1650000.00   0.00   0.00   0.00   0.00 -1229024.06
390.43 1650000.00   0.00   0.00   0.00   0.00 -1218084.33
390.53 1650000.00   0.00   0.00   0.00   0.00 -1207092.86
390.63 1650000.00   0.00   0.00   0.00   0.00 -1196050.05
390.73 1650000.00   0.00   0.00   0.00   0.00 -1184956.33
390.83 1650000.00   0.00   0.00   0.00   0.00 -1173812.13
