# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
991.48 1650000.00   0.00   0.00   0.00   0.00 -514878.27
991.58 1650000.00   0.00   0.00   0.00   0.00 -509411.08
991.68 1650000.00   0.00   0.00   0.00   0.00 -503923.77
991.78 1650000.00   0.00   0.00   0.00   0.00 -498416.57
991.88 1650000.00   0.00   0.00   0.00   0.00 -492889.69
991.98 1650000.00   0.00   0.00   0.00   0.00 -487343.34
992.08 1650000.00   0.00   0.00   0.00   0.00 -481777.75
992.18 1650000.00   0.00   0.00   0.00   0.00 -476193.14
992.28 1650000.00   0.00   0.00   0.00   0.00 -470589.73
992.38 1650000.00   0.00   0.00   0.00   0.00 -464967.74
992.48 1650000.00   0.00   0.00   0.00   0.00 -459327.38
992.58 1650000.00   0.00   0.00   0.00   0.00 -453668.89
992.68 1650000.00   0.00   0.00   0.00   0.00 -447992.49
992.78 1650000.00   0.00   0.00   0.00   0.00 -442298.40
992.88 1650000.00   0.00   0.00   0.00   0.00 -436586.84
992.98 1650000.00   0.00   0.00   0.00   0.00 -430858.05
993.08 1650000.00   0.00   0.00   0.00   0.00 -425112.24
993.18 1650000.00   0.00   0.00   0.00   0.00 -419349.65
993.28 1650000.00   0.00   0.00   0.00   0.00 -413570.49
993.38 1650000.00   0.00   0.00   0.00   0.00 -407775.01
993.48 1650000.00   0.00   0.00   0.00   0.00 -401963.43
993.58 1650000.00   0.00   0.00   0.00   0.00 -396135.98
993.68 1650000.00   0.00   0.00   0.00   0.00 -390292.89
993.78 1650000.00   0.00   0.00   0.00   0.00 -384434.38
993.88 1650000.00   0.00   0.00   0.00   0.00 -378560.70
993.98 1650000.00   0.00   0.00   0.00   0.00 -372672.07
994.08 1650000.00   0.00   0.00   0.00   0.00 -366768.72
994.18 1650000.00   0.00   0.00   0.00   0.00 -360850.89
994.28 1650000.00   0.00   0.00   0.00   0.00 -354918.81
994.38 1650000.00   0.00   0.00   0.00   0.00 -348972.72
994.48 1650000.00   0.00   0.00   0.00   0.00 -343012.85
994.58 1650000.00   0.00   0.00   0.00   0.00 -337039.44
994.68 1650000.00   0.00   0.00   0.00   0.00 -331052.72
994.78 1650000.00   0.00   0.00   0.00   0.00 -325052.93
994.88 1650000.00   0.00   0.00   0.00   0.00 -319040.30
994.98 1650000.00   0.00   0.00   0.00   0.00 -313015.07
995.08 1650000.00   0.00   0.00   0.00   0.00 -306977.49
995.18 1650000.00   0.00   0.00   0.00   0.00 -300927.78
995.28 1650000.00   0.00   0.00   0.00   0.00 -294866.20
995.38 1650000.00   0.00   0.00   0.00   0.00 -288792.97
995.48 1650000.00   0.00   0.00   0.00   0.00 -282708.33
995.58 1650000.00   0.00   0.00   0.00   0.00 -276612.54
995.68 1650000.00   0.00   0.00   0.00   0.00 -270505.82
995.78 1650000.00   0.00   0.00   0.00   0.00 -264388.42
995.88 1650000.00   0.00   0.00   0.00   0.00 -258260.58
995.98 1650000.00   0.00   0.00   0.00   0.00 -252122.55
996.08 1650000.00   0.00   0.00   0.00   0.00 -245974.56
996.18 1650000.00   0.00   0.00   0.00   0.00 -239816.86
996.28 1650000.00   0.00   0.00   0.00   0.00 -233649.68
996.38 1650000.00   0.00   0.00   0.00   0.00 -227473.29
996.48 1650000.00   0.00   0.00   0.00   0.00 -221287.91
996.58 1650000.00   0.00   0.00   0.00   0.00 -215093.79
996.68 1650000.00   0.00   0.00   0.00   0.00 -208891.18
996.78 1650000.00   0.00   0.00   0.00   0.00 -202680.32
996.88 1650000.00   0.00   0.00   0.00   0.00 -196461.46
996.98 1650000.00   0.00   0.00   0.00   0.00 -190234.85
997.08 1650000.00   0.00   0.00   0.00   0.00 -184000.72
997.18 1650000.00   0.00   0.00   0.00   0.00 -177759.32
997.28 1650000.00   0.00   0.00   0.00   0.00 -171510.91
997.38 1650000.00   0.00   0.00   0.00   0.00 -165255.72
997.48 1650000.00   0.00   0.00   0.00   0.00 -158994.01
997.58 1650000.00   0.00   0.00   0.00   0.00 -152726.03
997.68 1650000.00   0.00   0.00   0.00   0.00 -146452.01
997.78 1650000.00   0.00   0.00   0.00   0.00 -140172.21
997.88 1650000.00   0.00   0.00   0.00   0.00 -133886.87
997.98 1650000.00   0.00   0.00   0.00   0.00 -127596.25
998.08 1650000.00   0.00   0.00   0.00   0.00 -121300.59
998.18 1650000.00   0.00   0.00   0.00   0.00 -115000.14
998.28 1650000.00   0.00   0.00   0.00   0.00 -108695.15
998.38 1650000.00   0.00   0.00   0.00   0.00 -102385.86
998.48 1650000.00   0.00   0.00   0.00   0.00 -96072.54
998.58 1650000.00   0.00   0.00   0.00   0.00 -89755.42
998.68 1650000.00   0.00   0.00   0.00   0.00 -83434.76
998.78 1650000.00   0.00   0.00   0.00   0.00 -77110.80
998.88 1650000.00   0.00   0.00   0.00   0.00 -70783.80
998.98 1650000.00   0.00   0.00   0.00   0.00 -64454.00
999.08 1650000.00   0.00   0.00   0.00   0.00 -58121.66
999.18 1650000.00   0.00   0.00   0.00   0.00 -51787.02
999.28 1650000.00   0.00   0.00   0.00   0.00 -45450.34
999.38 1650000.00   0.00   0.00   0.00   0.00 -39111.87
999.48 1650000.00   0.00   0.00   0.00   0.00 -32771.85
999.58 1650000.00   0.00   0.00   0.00   0.00 -26430.53
999.68 1650000.00   0.00   0.00   0.00   0.00 -20088.17
999.78 1650000.00   0.00   0.00   0.00   0.00 -13745.02
999.88 1650000.00   0.00   0.00   0.00   0.00 -7401.33
999.98 1650000.00   0.00   0.00   0.00   0.00 -1057.34
1000.08 1650000.00   0.00   0.00   0.00   0.00 5286.69
1000.18 1650000.00   0.00   0.00   0.00   0.00 11630.51
1000.28 1650000.00   0.00   0.00   0.00   0.00 17973.86
1000.38 1650000.00   0.00   0.00   0.00   0.00 24316.52
1000.48 1650000.00   0.00   0.00   0.00   0.00 30658.21
1000.58 1650000.00   0.00   0.00   0.00   0.00 36998.68
1000.68 1650000.00   0.00   0.00   0.00   0.00 43337.70
1000.78 1650000.00   0.00   0.00   0.00   0.00 49675.01
1000.88 1650000.00   0.00   0.00   0.00   0.00 56010.36
1000.98 1650000.00   0.00   0.00   0.00   0.00 62343.49
1001.08 1650000.00   0.00   0.00   0.00   0.00 68674.16
1001.18 1650000.00   0.00   0.00   0.00   0.00 75002.12
1001.28 1650000.00   0.00   0.00   0.00   0.00 81327.12
1001.38 1650000.00   0.00   0.00   0.00   0.00 87648.91
1001.48 1650000.00   0.00   0.00   0.00   0.00 93967.24
1001.58 1650000.00   0.00   0.00   0.00   0.00 100281.86
1001.68 1650000.00   0.00   0.00   0.00   0.00 106592.52
1001.78 1650000.00   0.00   0.00   0.00   0.00 112898.97
1001.88 1650000.00   0.00   0.00   0.00   0.00 119200.96
1001.98 1650000.00   0.00   0.00   0.00   0.00 125498.24
1002.08 1650000.00   0.00   0.00   0.00   0.00 131790.57
1002.18 1650000.00   0.00   0.00   0.00   0.00 138077.70
1002.28 1650000.00   0.00   0.00   0.00   0.00 144359.37
1002.38 1650000.00   0.00   0.00   0.00   0.00 150635.34
1002.48 1650000.00   0.00   0.00   0.00   0.00 156905.37
1002.58 1650000.00   0.00   0.00   0.00   0.00 163169.20
1002.68 1650000.00   0.00   0.00   0.00   0.00 169426.59
1002.78 1650000.00   0.00   0.00   0.00   0.00 175677.29
1002.88 1650000.00   0.00   0.00   0.00   0.00 181921.05
1002.98 1650000.00   0.00   0.00   0.00   0.00 188157.62
1003.08 1650000.00   0.00   0.00   0.00   0.00 194386.77
1003.18 1650000.00   0.00   0.00   0.00   0.00 200608.25
1003.28 1650000.00   0.00   0.00   0.00   0.00 206821.80
1003.38 1650000.00   0.00   0.00   0.00   0.00 213027.19
1003.48 1650000.00   0.00   0.00   0.00   0.00 219224.16
1003.58 1650000.00   0.00   0.00   0.00   0.00 225412.48
1003.68 1650000.00   0.00   0.00   0.00   0.00 231591.90
1003.78 1650000.00   0.00   0.00   0.00   0.00 237762.17
1003.88 1650000.00   0.00   0.00   0.00   0.00 243923.06
1003.98 1650000.00   0.00   0.00   0.00   0.00 250074.31
1004.08 1650000.00   0.00   0.00   0.00   0.00 256215.69
1004.18 1650000.00   0.00   0.00   0.00   0.00 262346.96
1004.28 1650000.00   0.00   0.00   0.00   0.00 268467.86
1004.38 1650000.00   0.00   0.00   0.00   0.00 274578.17
1004.48 1650000.00   0.00   0.00   0.00   0.00 280677.63
1004.58 1650000.00   0.00   0.00   0.00   0.00 286766.01
1004.68 1650000.00   0.00   0.00   0.00   0.00 292843.07
1004.78 1650000.00   0.00   0.00   0.00   0.00 298908.56
1004.88 1650000.00   0.00   0.00   0.00   0.00 304962.26
1004.98 1650000.00   0.00   0.00   0.00   0.00 311003.91
1005.08 1650000.00   0.00   0.00   0.00   0.00 317033.28
1005.18 1650000.00   0.00   0.00   0.00   0.00 323050.13
1005.28 1650000.00   0.00   0.00   0.00   0.00 329054.23
1005.38 1650000.00   0.00   0.00   0.00   0.00 335045.33
1005.48 1650000.00   0.00   0.00   0.00   0.00 341023.21
1005.58 1650000.00   0.00   0.00   0.00   0.00 346987.62
1005.68 1650000.00   0.00   0.00   0.00   0.00 352938.33
1005.78 1650000.00   0.00   0.00   0.00   0.00 358875.10
1005.88 1650000.00   0.00   0.00   0.00   0.00 364797.71
1005.98 1650000.00   0.00   0.00   0.00   0.00 370705.91
1006.08 1650000.00   0.00   0.00   0.00   0.00 376599.47
1006.18 1650000.00   0.00   0.00   0.00   0.00 382478.16
1006.28 1650000.00   0.00   0.00   0.00   0.00 388341.75
1006.38 1650000.00   0.00   0.00   0.00   0.00 394190.01
1006.48 1650000.00   0.00   0.00   0.00   0.00 400022.70
1006.58 1650000.00   0.00   0.00   0.00   0.00 405839.60
1006.68 1650000.00   0.00   0.00   0.00   0.00 411640.47
1006.78 1650000.00   0.00   0.00   0.00   0.00 417425.09
1006.88 1650000.00   0.00   0.00   0.00   0.00 423193.23
1006.98 1650000.00   0.00   0.00   0.00   0.00 428944.66
1007.08 1650000.00   0.00   0.00   0.00   0.00 434679.15
1007.18 1650000.00   0.00   0.00   0.00   0.00 440396.47
1007.28 1650000.00   0.00   0.00   0.00   0.00 446096.41
1007.38 1650000.00   0.00   0.00   0.00   0.00 451778.74
1007.48 1650000.00   0.00   0.00   0.00   0.00 457443.22
1007.58 1650000.00   0.00   0.00   0.00   0.00 463089.65
1007.68 1650000.00   0.00   0.00   0.00   0.00 468717.79
1007.78 1650000.00   0.00   0.00   0.00   0.00 474327.42
1007.88 1650000.00   0.00   0.00   0.00   0.00 479918.32
1007.98 1650000.00   0.00   0.00   0.00   0.00 485490.27
1008.08 1650000.00   0.00   0.00   0.00   0.00 491043.06
1008.18 1650000.00   0.00   0.00   0.00   0.00 496576.45
1008.28 1650000.00   0.00   0.00   0.00   0.00 502090.24
1008.38 1650000.00   0.00   0.00   0.00   0.00 507584.20
1008.48 1650000.00   0.00   0.00   0.00   0.00 513058.12
1008.58 1650000.00   0.00   0.00   0.00   0.00 518511.79
1008.68 1650000.00   0.00   0.00   0.00   0.00 523944.98
1008.78 1650000.00   0.00   0.00   0.00   0.00 529357.48
1008.88 1650000.00   0.00   0.00   0.00   0.00 534749.08
1008.98 1650000.00   0.00   0.00   0.00   0.00 540119.56
1009.08 1650000.00   0.00   0.00   0.00   0.00 545468.72
1009.18 1650000.00   0.00   0.00   0.00   0.00 550796.34
1009.28 1650000.00   0.00   0.00   0.00   0.00 556102.22
1009.38 1650000.00   0.00   0.00   0.00   0.00 561386.13
1009.48 1650000.00   0.00   0.00   0.00   0.00 566647.88
1009.58 1650000.00   0.00   0.00   0.00   0.00 571887.26
1009.68 1650000.00   0.00   0.00   0.00   0.00 577104.05
1009.78 1650000.00   0.00   0.00   0.00   0.00 582298.06
1009.88 1650000.00   0.00   0.00   0.00   0.00 587469.07
1009.98 1650000.00   0.00   0.00   0.00   0.00 592616.89
1010.08 1650000.00   0.00   0.00   0.00   0.00 597741.31
1010.18 1650000.00   0.00   0.00   0.00   0.00 602842.13
1010.28 1650000.00   0.00   0.00   0.00   0.00 607919.15
1010.38 1650000.00   0.00   0.00   0.00   0.00 612972.16
1010.48 1650000.00   0.00   0.00   0.00   0.00 618000.97
1010.58 1650000.00   0.00   0.00   0.00   0.00 623005.37
1010.68 1650000.00   0.00   0.00   0.00   0.00 627985.18
1010.78 1650000.00   0.00   0.00   0.00   0.00 632940.19
1010.88 1650000.00   0.00   0.00   0.00   0.00 637870.21
1010.98 1650000.00   0.00   0.00   0.00   0.00 642775.05
1011.08 1650000.00   0.00   0.00   0.00   0.00 647654.50
1011.18 1650000.00   0.00   0.00   0.00   0.00 652508.38
1011.28 1650000.00   0.00   0.00   0.00   0.00 657336.50
1011.38 1650000.00   0.00   0.00   0.00   0.00 662138.66
1011.48 1650000.00   0.00   0.00   0.00   0.00 666914.68
1011.58 1650000.00   0.00   0.00   0.00   0.00 671664.36
1011.68 1650000.00   0.00   0.00   0.00   0.00 676387.53
1011.78 1650000.00   0.00   0.00   0.00   0.00 681083.98
1011.88 1650000.00   0.00   0.00   0.00   0.00 685753.55
1011.98 1650000.00   0.00   0.00   0.00   0.00 690396.04
1012.08 1650000.00   0.00   0.00   0.00   0.00 695011.26
1012.18 1650000.00   0.00   0.00   0.00   0.00 699599.05
1012.28 1650000.00   0.00   0.00   0.00   0.00 704159.21
1012.38 1650000.00   0.00   0.00   0.00   0.00 708691.57
1012.48 1650000.00   0.00   0.00   0.00   0.00 713195.94
1012.58 1650000.00   0.00   0.00   0.00   0.00 717672.16
1012.68 1650000.00   0.00   0.00   0.00   0.00 722120.04
1012.78 1650000.00   0.00   0.00   0.00   0.00 726539.40
1012.88 1650000.00   0.00   0.00   0.00   0.00 730930.08
1012.98 1650000.00   0.00   0.00   0.00   0.00 735291.89
1013.08 1650000.00   0.00   0.00   0.00   0.00 739624.68
1013.18 1650000.00   0.00   0.00   0.00   0.00 743928.26
1013.28 1650000.00   0.00   0.00   0.00   0.00 748202.46
1013.38 1650000.00   0.00   0.00   0.00   0.00 752447.13
1013.48 1650000.00   0.00   0.00   0.00   0.00 756662.08
1013.58 1650000.00   0.00   0.00   0.00   0.00 760847.16
1013.68 1650000.00   0.00   0.00   0.00   0.00 765002.19
1013.78 1650000.00   0.00   0.00   0.00   0.00 769127.02
1013.88 1650000.00   0.00   0.00   0.00   0.00 773221.48
1013.98 1650000.00   0.00   0.00   0.00   0.00 777285.41
1014.08 1650000.00   0.00   0.00   0.00   0.00 781318.65
1014.18 1650000.00   0.00   0.00   0.00   0.00 785321.03
1014.28 1650000.00   0.00   0.00   0.00   0.00 789292.41
1014.38 1650000.00   0.00   0.00   0.00   0.00 793232.63
1014.48 1650000.00   0.00   0.00   0.00   0.00 797141.52
1014.58 1650000.00   0.00   0.00   0.00   0.00 801018.94
1014.68 1650000.00   0.00   0.00   0.00   0.00 804864.73
1014.78 1650000.00   0.00   0.00   0.00   0.00 808678.74
1014.88 1650000.00   0.00   0.00   0.00   0.00 812460.82
1014.98 1650000.00   0.00   0.00   0.00   0.00 816210.82
1015.08 1650000.00   0.00   0.00   0.00   0.00 819928.59
1015.18 1650000.00   0.00   0.00   0.00   0.00 823613.99
1015.28 1650000.00   0.00   0.00   0.00   0.00 827266.87
1015.38 1650000.00   0.00   0.00   0.00   0.00 830887.08
1015.48 1650000.00   0.00   0.00   0.00   0.00 834474.48
1015.58 1650000.00   0.00   0.00   0.00   0.00 838028.94
1015.68 1650000.00   0.00   0.00   0.00   0.00 841550.31
1015.78 1650000.00   0.00   0.00   0.00   0.00 845038.44
1015.88 1650000.00   0.00   0.00   0.00   0.00 848493.22
1015.98 1650000.00   0.00   0.00   0.00   0.00 851914.48
1016.08 1650000.00   0.00   0.00   0.00   0.00 855302.12
1016.18 1650000.00   0.00   0.00   0.00   0.00 858655.98
1016.28 1650000.00   0.00   0.00   0.00   0.00 861975.93
1016.38 1650000.00   0.00   0.00   0.00   0.00 865261.85
1016.48 1650000.00   0.00   0.00   0.00   0.00 868513.61
1016.58 1650000.00   0.00   0.00   0.00   0.00 871731.07
1016.68 1650000.00   0.00   0.00   0.00   0.00 874914.11
1016.78 1650000.00   0.00   0.00   0.00   0.00 878062.61
1016.88 1650000.00   0.00   0.00   0.00   0.00 881176.44
1016.98 1650000.00   0.00   0.00   0.00   0.00 884255.47
1017.08 1650000.00   0.00   0.00   0.00   0.00 887299.59
1017.18 1650000.00   0.00   0.00   0.00   0.00 890308.67
1017.28 1650000.00   0.00   0.00   0.00   0.00 893282.60
1017.38 1650000.00   0.00   0.00   0.00   0.00 896221.26
1017.48 1650000.00   0.00   0.00   0.00   0.00 899124.53
1017.58 1650000.00   0.00   0.00   0.00   0.00 901992.30
1017.68 1650000.00   0.00   0.00   0.00   0.00 904824.46
1017.78 1650000.00   0.00   0.00   0.00   0.00 907620.89
1017.88 1650000.00   0.00   0.00   0.00   0.00 910381.48
1017.98 1650000.00   0.00   0.00   0.00   0.00 913106.12
1018.08 1650000.00   0.00   0.00   0.00   0.00 915794.71
1018.18 1650000.00   0.00   0.00   0.00   0.00 918447.14
1018.28 1650000.00   0.00   0.00   0.00   0.00 921063.31
1018.38 1650000.00   0.00   0.00   0.00   0.00 923643.11
1018.48 1650000.00   0.00   0.00   0.00   0.00 926186.44
1018.58 1650000.00   0.00   0.00   0.00   0.00 928693.19
1018.68 1650000.00   0.00   0.00   0.00   0.00 931163.28
1018.78 1650000.00   0.00   0.00   0.00   0.00 933596.60
1018.88 1650000.00   0.00   0.00   0.00   0.00 935993.06
1018.98 1650000.00   0.00   0.00   0.00   0.00 938352.56
1019.08 1650000.00   0.00   0.00   0.00   0.00 940675.01
1019.18 1650000.00   0.00   0.00   0.00   0.00 942960.32
1019.28 1650000.00   0.00   0.00   0.00   0.00 945208.40
1019.38 1650000.00   0.00   0.00   0.00   0.00 947419.15
1019.48 1650000.00   0.00   0.00   0.00   0.00 949592.49
1019.58 1650000.00   0.00   0.00   0.00   0.00 951728.34
1019.68 1650000.00   0.00   0.00   0.00   0.00 953826.62
1019.78 1650000.00   0.00   0.00   0.00   0.00 955887.23
1019.88 1650000.00   0.00   0.00   0.00   0.00 957910.09
1019.98 1650000.00   0.00   0.00   0.00   0.00 959895.14
1020.09 1650000.00   0.00   0.00   0.00   0.00 961842.28
1020.19 1650000.00   0.00   0.00   0.00   0.00 963751.44
1020.29 1650000.00   0.00   0.00   0.00   0.00 965622.55
1020.39 1650000.00   0.00   0.00   0.00   0.00 967455.54
1020.49 1650000.00   0.00   0.00   0.00   0.00 969250.32
1020.59 1650000.00   0.00   0.00   0.00   0.00 971006.83
1020.69 1650000.00   0.00   0.00   0.00   0.00 972725.01
1020.79 1650000.00   0.00   0.00   0.00   0.00 974404.77
1020.89 1650000.00   0.00   0.00   0.00   0.00 976046.06
1020.99 1650000.00   0.00   0.00   0.00   0.00 977648.81
1021.09 1650000.00   0.00   0.00   0.00   0.00 979212.96
1021.19 1650000.00   0.00   0.00   0.00   0.00 980738.45
1021.29 1650000.00   0.00   0.00   0.00   0.00 982225.21
1021.39 1650000.00   0.00   0.00   0.00   0.00 983673.18
1021.49 1650000.00   0.00   0.00   0.00   0.00 985082.32
1021.59 1650000.00   0.00   0.00   0.00   0.00 986452.56
1021.69 1650000.00   0.00   0.00   0.00   0.00 987783.85
1021.79 1650000.00   0.00   0.00   0.00   0.00 989076.14
1021.89 1650000.00   0.00   0.00   0.00   0.00 990329.38
1021.99 1650000.00   0.00   0.00   0.00   0.00 991543.51
1022.09 1650000.00   0.00   0.00   0.00   0.00 992718.49
1022.19 1650000.00   0.00   0.00   0.00   0.00 993854.28
1022.29 1650000.00   0.00   0.00   0.00   0.00 994950.82
1022.39 1650000.00   0.00   0.00   0.00   0.00 996008.07
1022.49 1650000.00   0.00   0.00   0.00   0.00 997026.00
1022.59 1650000.00   0.00   0.00   0.00   0.00 998004.56
1022.69 1650000.00   0.00   0.00   0.00   0.00 998943.72
1022.79 1650000.00   0.00   0.00   0.00   0.00 999843.43
1022.89 1650000.00   0.00   0.00   0.00   0.00 1000703.67
1022.99 1650000.00   0.00   0.00   0.00   0.00 1001524.39
1023.09 1650000.00   0.00   0.00   0.00   0.00 1002305.56
1023.19 1650000.00   0.00   0.00   0.00   0.00 1003047.16
1023.29 1650000.00   0.00   0.00   0.00   0.00 1003749.16
1023.39 1650000.00   0.00   0.00   0.00   0.00 1004411.52
1023.49 1650000.00   0.00   0.00   0.00   0.00 1005034.22
1023.59 1650000.00   0.00   0.00   0.00   0.00 1005617.24
1023.69 1650000.00   0.00   0.00   0.00   0.00 1006160.56
1023.79 1650000.00   0.00   0.00   0.00   0.00 1006664.14
1023.89 1650000.00   0.00   0.00   0.00   0.00 1007127.98
1023.99 1650000.00   0.00   0.00   0.00   0.00 1007552.05
1024.09 1650000.00   0.00   0.00   0.00   0.00 1007936.33
1024.19 1650000.00   0.00   0.00   0.00   0.00 1008280.82
1024.29 1650000.00   0.00   0.00   0.00   0.00 1008585.50
1024.39 1650000.00   0.00   0.00   0.00   0.00 1008850.35
1024.49 1650000.00   0.00   0.00   0.00   0.00 1009075.37
1024.59 1650000.00   0.00   0.00   0.00   0.00 1009260.55
1024.69 1650000.00   0.00   0.00   0.00   0.00 1009405.87
1024.79 1650000.00   0.00   0.00   0.00   0.00 1009511.34
1024.89 1650000.00   0.00   0.00   0.00   0.00 1009576.95
1024.99 1650000.00   0.00   0.00   0.00   0.00 1009602.70
1025.09 1650000.00   0.00   0.00   0.00   0.00 1009588.58
1025.19 1650000.00   0.00   0.00   0.00   0.00 1009534.60
1025.29 1650000.00   0.00   0.00   0.00   0.00 1009440.75
1025.39 1650000.00   0.00   0.00   0.00   0.00 1009307.05
1025.49 1650000.00   0.00   0.00   0.00   0.00 1009133.50
1025.59 1650000.00   0.00   0.00   0.00   0.00 1008920.10
1025.69 1650000.00   0.00   0.00   0.00   0.00 1008666.86
1025.79 1650000.00   0.00   0.00   0.00   0.00 1008373.80
1025.89 1650000.00   0.00   0.00   0.00   0.00 1008040.92
1025.99 1650000.00   0.00   0.00   0.00   0.00 1007668.24
1026.09 1650000.00   0.00   0.00   0.00   0.00 1007255.77
1026.19 1650000.00   0.00   0.00   0.00   0.00 1006803.53
1026.29 1650000.00   0.00   0.00   0.00   0.00 1006311.54
1026.39 1650000.00   0.00   0.00   0.00   0.00 1005779.81
1026.49 1650000.00   0.00   0.00   0.00   0.00 1005208.37
1026.59 1650000.00   0.00   0.00   0.00   0.00 1004597.24
1026.69 1650000.00   0.00   0.00   0.00   0.00 1003946.44
1026.79 1650000.00   0.00   0.00   0.00   0.00 1003256.00
1026.89 1650000.00   0.00   0.00   0.00   0.00 1002525.95
1026.99 1650000.00   0.00   0.00   0.00   0.00 1001756.32
