# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
613.85 1650000.00   0.00   0.00   0.00   0.00 3859300.22
613.95 1650000.00   0.00   0.00   0.00   0.00 3879670.84
614.05 1650000.00   0.00   0.00   0.00   0.00 3899888.27
614.15 1650000.00   0.00   0.00   0.00   0.00 3919951.71
614.25 1650000.00   0.00   0.00   0.00   0.00 3939860.38
614.35 1650000.00   0.00   0.00   0.00   0.00 3959613.48
614.45 1650000.00   0.00   0.00   0.00   0.00 3979210.23
614.55 1650000.00   0.00   0.00   0.00   0.00 3998649.87
614.65 1650000.00   0.00   0.00   0.00   0.00 4017931.62
614.75 1650000.00   0.00   0.00   0.00   0.00 4037054.72
614.85 1650000.00   0.00   0.00   0.00   0.00 4056018.42
614.95 1650000.00   0.00   0.00   0.00   0.00 4074821.97
615.05 1650000.00   0.00   0.00   0.00   0.00 4093464.62
615.15 1650000.00   0.00   0.00   0.00   0.00 4111945.65
615.25 1650000.00   0.00   0.00   0.00   0.00 4130264.31
615.35 1650000.00   0.00   0.00   0.00   0.00 4148419.90
615.45 1650000.00   0.00   0.00   0.00   0.00 4166411.68
615.55 1650000.00   0.00   0.00   0.00   0.00 4184238.95
615.65 1650000.00   0.00   0.00   0.00   0.00 4201901.01
615.75 1650000.00   0.00   0.00   0.00   0.00 4219397.16
615.85 1650000.00   0.00   0.00   0.00   0.00 4236726.70
615.95 1650000.00   0.00   0.00   0.00   0.00 4253888.96
616.05 1650000.00   0.00   0.00   0.00   0.00 4270883.25
616.15 1650000.00   0.00   0.00   0.00   0.00 4287708.91
616.25 1650000.00   0.00   0.00   0.00   0.00 4304365.27
616.35 1650000.00   0.00   0.00   0.00   0.00 4320851.67
616.45 1650000.00   0.00   0.00   0.00   0.00 4337167.47
616.55 1650000.00   0.00   0.00   0.00   0.00 4353312.01
616.65 1650000.00   0.00   0.00   0.00   0.00 4369284.66
616.75 1650000.00   0.00   0.00   0.00   0.00 4385084.79
616.85 1650000.00   0.00   0.00   0.00   0.00 4400711.77
616.95 1650000.00   0.00   0.00   0.00   0.00 4416165.00
617.05 1650000.00   0.00   0.00   0.00   0.00 4431443.85
617.15 1650000.00   0.00   0.00   0.00   0.00 4446547.73
617.25 1650000.00   0.00   0.00   0.00   0.00 4461476.04
617.35 1650000.00   0.00   0.00   0.00   0.00 4476228.18
617.45 1650000.00   0.00   0.00   0.00   0.00 4490803.58
617.55 1650000.00   0.00   0.00   0.00   0.00 4505201.67
617.65 1650000.00   0.00   0.00   0.00   0.00 4519421.86
617.75 1650000.00   0.00   0.00   0.00   0.00 4533463.61
617.85 1650000.00   0.00   0.00   0.00   0.00 4547326.35
617.95 1650000.00   0.00   0.00   0.00   0.00 4561009.55
618.05 1650000.00   0.00   0.00   0.00   0.00 4574512.65
618.15 1650000.00   0.00   0.00   0.00   0.00 4587835.13
618.25 1650000.00   0.00   0.00   0.00   0.00 4600976.46
618.35 1650000.00   0.00   0.00   0.00   0.00 4613936.12
618.45 1650000.00   0.00   0.00   0.00   0.00 4626713.60
618.55 1650000.00   0.00   0.00   0.00   0.00 4639308.39
618.65 1650000.00   0.00   0.00   0.00   0.00 4651720.00
618.75 1650000.00   0.00   0.00   0.00   0.00 4663947.94
618.85 1650000.00   0.00   0.00   0.00   0.00 4675991.72
618.95 1650000.00   0.00   0.00   0.00   0.00 4687850.87
619.05 1650000.00   0.00   0.00   0.00   0.00 4699524.93
619.15 1650000.00   0.00   0.00   0.00   0.00 4711013.42
619.25 1650000.00   0.00   0.00   0.00   0.00 4722315.90
619.35 1650000.00   0.00   0.00   0.00   0.00 4733431.92
619.45 1650000.00   0.00   0.00   0.00   0.00 4744361.04
619.55 1650000.00   0.00   0.00   0.00   0.00 4755102.83
619.65 1650000.00   0.00   0.00   0.00   0.00 4765656.87
619.75 1650000.00   0.00   0.00   0.00   0.00 4776022.73
619.85 1650000.00   0.00   0.00   0.00   0.00 4786200.01
619.95 1650000.00   0.00   0.00   0.00   0.00 4796188.31
620.05 1650000.00   0.00   0.00   0.00   0.00 4805987.24
620.15 1650000.00   0.00   0.00   0.00   0.00 4815596.40
620.25 1650000.00   0.00   0.00   0.00   0.00 4825015.42
620.35 1650000.00   0.00   0.00   0.00   0.00 4834243.92
620.45 1650000.00   0.00   0.00   0.00   0.00 4843281.54
620.55 1650000.00   0.00   0.00   0.00   0.00 4852127.93
620.65 1650000.00   0.00   0.00   0.00   0.00 4860782.73
620.75 1650000.00   0.00   0.00   0.00   0.00 4869245.60
620.85 1650000.00   0.00   0.00   0.00   0.00 4877516.21
620.95 1650000.00   0.00   0.00   0.00   0.00 4885594.24
621.05 1650000.00   0.00   0.00   0.00   0.00 4893479.35
621.15 1650000.00   0.00   0.00   0.00   0.00 4901171.25
621.25 1650000.00   0.00   0.00   0.00   0.00 4908669.63
621.35 1650000.00   0.00   0.00   0.00   0.00 4915974.18
621.45 1650000.00   0.00   0.00   0.00   0.00 4923084.64
621.55 1650000.00   0.00   0.00   0.00   0.00 4930000.70
621.65 1650000.00   0.00   0.00   0.00   0.00 4936722.10
621.75 1650000.00   0.00   0.00   0.00   0.00 4943248.58
621.85 1650000.00   0.00   0.00   0.00   0.00 4949579.87
621.95 1650000.00   0.00   0.00   0.00   0.00 4955715.74
622.05 1650000.00   0.00   0.00   0.00   0.00 4961655.92
622.15 1650000.00   0.00   0.00   0.00   0.00 4967400.19
622.25 1650000.00   0.00   0.00   0.00   0.00 4972948.33
622.35 1650000.00   0.00   0.00   0.00   0.00 4978300.11
622.45 1650000.00   0.00   0.00   0.00   0.00 4983455.33
622.55 1650000.00   0.00   0.00   0.00   0.00 4988413.77
622.65 1650000.00   0.00   0.00   0.00   0.00 4993175.25
622.75 1650000.00   0.00   0.00   0.00   0.00 4997739.57
622.85 1650000.00   0.00   0.00   0.00   0.00 5002106.55
622.95 1650000.00   0.00   0.00   0.00   0.00 5006276.03
623.05 1650000.00   0.00   0.00   0.00   0.00 5010247.84
623.15 1650000.00   0.00   0.00   0.00   0.00 5014021.81
623.25 1650000.00   0.00   0.00   0.00   0.00 5017597.81
623.35 1650000.00   0.00   0.00   0.00   0.00 5020975.69
623.45 1650000.00   0.00   0.00   0.00   0.00 5024155.32
623.55 1650000.00   0.00   0.00   0.00   0.00 5027136.57
623.65 1650000.00   0.00   0.00   0.00   0.00 5029919.32
623.75 1650000.00   0.00   0.00   0.00   0.00 5032503.47
623.85 1650000.00   0.00   0.00   0.00   0.00 5034888.91
623.95 1650000.00   0.00   0.00   0.00   0.00 5037075.55
624.05 1650000.00   0.00   0.00   0.00   0.00 5039063.30
624.15 1650000.00   0.00   0.00   0.00   0.00 5040852.08
624.25 1650000.00   0.00   0.00   0.00   0.00 5042441.83
624.35 1650000.00   0.00   0.00   0.00   0.00 5043832.47
624.45 1650000.00   0.00   0.00   0.00   0.00 5045023.96
624.55 1650000.00   0.00   0.00   0.00   0.00 5046016.25
624.65 1650000.00   0.00   0.00   0.00   0.00 5046809.30
624.75 1650000.00   0.00   0.00   0.00   0.00 5047403.07
624.85 1650000.00   0.00   0.00   0.00   0.00 5047797.55
624.95 1650000.00   0.00   0.00   0.00   0.00 5047992.72
625.05 1650000.00   0.00   0.00   0.00   0.00 5047988.57
625.15 1650000.00   0.00   0.00   0.00   0.00 5047785.09
625.25 1650000.00   0.00   0.00   0.00   0.00 5047382.31
625.35 1650000.00   0.00   0.00   0.00   0.00 5046780.23
625.45 1650000.00   0.00   0.00   0.00   0.00 5045978.88
625.55 1650000.00   0.00   0.00   0.00   0.00 5044978.29
625.65 1650000.00   0.00   0.00   0.00   0.00 5043778.50
625.75 1650000.00   0.00   0.00   0.00   0.00 5042379.56
625.85 1650000.00   0.00   0.00   0.00   0.00 5040781.52
625.95 1650000.00   0.00   0.00   0.00   0.00 5038984.45
626.05 1650000.00   0.00   0.00   0.00   0.00 5036988.41
626.15 1650000.00   0.00   0.00   0.00   0.00 5034793.49
626.25 1650000.00   0.00   0.00   0.00   0.00 5032399.76
626.35 1650000.00   0.00   0.00   0.00   0.00 5029807.34
626.45 1650000.00   0.00   0.00   0.00   0.00 5027016.31
626.55 1650000.00   0.00   0.00   0.00   0.00 5024026.79
626.65 1650000.00   0.00   0.00   0.00   0.00 5020838.90
626.75 1650000.00   0.00   0.00   0.00   0.00 5017452.77
626.85 1650000.00   0.00   0.00   0.00   0.00 5013868.52
626.95 1650000.00   0.00   0.00   0.00   0.00 5010086.29
627.05 1650000.00   0.00   0.00   0.00   0.00 5006106.25
627.15 1650000.00   0.00   0.00   0.00   0.00 5001928.54
627.25 1650000.00   0.00   0.00   0.00   0.00 4997553.32
627.35 1650000.00   0.00   0.00   0.00   0.00 4992980.79
627.45 1650000.00   0.00   0.00   0.00   0.00 4988211.10
627.55 1650000.00   0.00   0.00   0.00   0.00 4983244.45
627.65 1650000.00   0.00   0.00   0.00   0.00 4978081.05
627.75 1650000.00   0.00   0.00   0.00   0.00 4972721.08
627.85 1650000.00   0.00   0.00   0.00   0.00 4967164.76
627.95 1650000.00   0.00   0.00   0.00   0.00 4961412.32
628.05 1650000.00   0.00   0.00   0.00   0.00 4955463.98
628.15 1650000.00   0.00   0.00   0.00   0.00 4949319.97
628.25 1650000.00   0.00   0.00   0.00   0.00 4942980.54
628.35 1650000.00   0.00   0.00   0.00   0.00 4936445.93
628.45 1650000.00   0.00   0.00   0.00   0.00 4929716.41
628.55 1650000.00   0.00   0.00   0.00   0.00 4922792.25
628.65 1650000.00   0.00   0.00   0.00   0.00 4915673.70
628.75 1650000.00   0.00   0.00   0.00   0.00 4908361.06
628.85 1650000.00   0.00   0.00   0.00   0.00 4900854.62
628.95 1650000.00   0.00   0.00   0.00   0.00 4893154.66
629.05 1650000.00   0.00   0.00   0.00   0.00 4885261.50
629.15 1650000.00   0.00   0.00   0.00   0.00 4877175.45
629.25 1650000.00   0.00   0.00   0.00   0.00 4868896.82
629.35 1650000.00   0.00   0.00   0.00   0.00 4860425.94
629.45 1650000.00   0.00   0.00   0.00   0.00 4851763.15
629.55 1650000.00   0.00   0.00   0.00   0.00 4842908.79
629.65 1650000.00   0.00   0.00   0.00   0.00 4833863.21
629.75 1650000.00   0.00   0.00   0.00   0.00 4824626.76
629.85 1650000.00   0.00   0.00   0.00   0.00 4815199.81
629.95 1650000.00   0.00   0.00   0.00   0.00 4805582.74
630.05 1650000.00   0.00   0.00   0.00   0.00 4795775.91
630.15 1650000.00   0.00   0.00   0.00   0.00 4785779.73
630.25 1650000.00   0.00   0.00   0.00   0.00 4775594.58
630.35 1650000.00   0.00   0.00   0.00   0.00 4765220.87
630.45 1650000.00   0.00   0.00   0.00   0.00 4754659.00
630.55 1650000.00   0.00   0.00   0.00   0.00 4743909.40
630.65 1650000.00   0.00   0.00   0.00   0.00 4732972.48
630.75 1650000.00   0.00   0.00   0.00   0.00 4721848.68
630.85 1650000.00   0.00   0.00   0.00   0.00 4710538.44
630.95 1650000.00   0.00   0.00   0.00   0.00 4699042.21
631.05 1650000.00   0.00   0.00   0.00   0.00 4687360.44
631.15 1650000.00   0.00   0.00   0.00   0.00 4675493.58
631.25 1650000.00   0.00   0.00   0.00   0.00 4663442.12
631.35 1650000.00   0.00   0.00   0.00   0.00 4651206.51
631.45 1650000.00   0.00   0.00   0.00   0.00 4638787.26
631.55 1650000.00   0.00   0.00   0.00   0.00 4626184.84
631.65 1650000.00   0.00   0.00   0.00   0.00 4613399.76
631.75 1650000.00   0.00   0.00   0.00   0.00 4600432.53
631.85 1650000.00   0.00   0.00   0.00   0.00 4587283.64
631.95 1650000.00   0.00   0.00   0.00   0.00 4573953.62
632.05 1650000.00   0.00   0.00   0.00   0.00 4560443.01
632.15 1650000.00   0.00   0.00   0.00   0.00 4546752.32
632.25 1650000.00   0.00   0.00   0.00   0.00 4532882.11
632.35 1650000.00   0.00   0.00   0.00   0.00 4518832.91
632.45 1650000.00   0.00   0.00   0.00   0.00 4504605.29
632.55 1650000.00   0.00   0.00   0.00   0.00 4490199.81
632.65 1650000.00   0.00   0.00   0.00   0.00 4475617.03
632.75 1650000.00   0.00   0.00   0.00   0.00 4460857.54
632.85 1650000.00   0.00   0.00   0.00   0.00 4445921.90
632.95 1650000.00   0.00   0.00   0.00   0.00 4430810.72
633.05 1650000.00   0.00   0.00   0.00   0.00 4415524.59
633.15 1650000.00   0.00   0.00   0.00   0.00 4400064.12
633.25 1650000.00   0.00   0.00   0.00   0.00 4384429.90
633.35 1650000.00   0.00   0.00   0.00   0.00 4368622.57
633.45 1650000.00   0.00   0.00   0.00   0.00 4352642.75
633.55 1650000.00   0.00   0.00   0.00   0.00 4336491.06
633.65 1650000.00   0.00   0.00   0.00   0.00 4320168.14
633.75 1650000.00   0.00   0.00   0.00   0.00 4303674.65
633.85 1650000.00   0.00   0.00   0.00   0.00 4287011.22
633.95 1650000.00   0.00   0.00   0.00   0.00 4270178.52
634.05 1650000.00   0.00   0.00   0.00   0.00 4253177.22
634.15 1650000.00   0.00   0.00   0.00   0.00 4236007.97
634.25 1650000.00   0.00   0.00   0.00   0.00 4218671.47
634.35 1650000.00   0.00   0.00   0.00   0.00 4201168.40
634.45 1650000.00   0.00   0.00   0.00   0.00 4183499.44
634.55 1650000.00   0.00   0.00   0.00   0.00 4165665.30
634.65 1650000.00   0.00   0.00   0.00   0.00 4147666.68
634.75 1650000.00   0.00   0.00   0.00   0.00 4129504.29
634.85 1650000.00   0.00   0.00   0.00   0.00 4111178.84
634.95 1650000.00   0.00   0.00   0.00   0.00 4092691.07
635.05 1650000.00   0.00   0.00   0.00   0.00 4074041.69
635.15 1650000.00   0.00   0.00   0.00   0.00 4055231.46
635.25 1650000.00   0.00   0.00   0.00   0.00 4036261.10
635.35 1650000.00   0.00   0.00   0.00   0.00 4017131.37
635.45 1650000.00   0.00   0.00   0.00   0.00 3997843.03
635.55 1650000.00   0.00   0.00   0.00   0.00 3978396.83
635.65 1650000.00   0.00   0.00   0.00   0.00 3958793.55
635.75 1650000.00   0.00   0.00   0.00   0.00 3939033.95
635.85 1650000.00   0.00   0.00   0.00   0.00 3919118.82
635.95 1650000.00   0.00   0.00   0.00   0.00 3899048.94
636.05 1650000.00   0.00   0.00   0.00   0.00 3878825.11
636.15 1650000.00   0.00   0.00   0.00   0.00 3858448.13
636.25 1650000.00   0.00   0.00   0.00   0.00 3837918.80
636.35 1650000.00   0.00   0.00   0.00   0.00 3817237.92
636.45 1650000.00   0.00   0.00   0.00   0.00 3796406.32
636.55 1650000.00   0.00   0.00   0.00   0.00 3775424.83
636.65 1650000.00   0.00   0.00   0.00   0.00 3754294.26
636.75 1650000.00   0.00   0.00   0.00   0.00 3733015.45
636.85 1650000.00   0.00   0.00   0.00   0.00 3711589.24
636.95 1650000.00   0.00   0.00   0.00   0.00 3690016.49
637.05 1650000.00   0.00   0.00   0.00   0.00 3668298.03
637.15 1650000.00   0.00   0.00   0.00   0.00 3646434.73
637.25 1650000.00   0.00   0.00   0.00   0.00 3624427.45
637.35 1650000.00   0.00   0.00   0.00   0.00 3602277.07
637.45 1650000.00   0.00   0.00   0.00   0.00 3579984.44
637.55 1650000.00   0.00   0.00   0.00   0.00 3557550.46
637.65 1650000.00   0.00   0.00   0.00   0.00 3534976.02
637.75 1650000.00   0.00   0.00   0.00   0.00 3512261.99
637.85 1650000.00   0.00   0.00   0.00   0.00 3489409.28
637.95 1650000.00   0.00   0.00   0.00   0.00 3466418.80
638.05 1650000.00   0.00   0.00   0.00   0.00 3443291.44
638.15 1650000.00   0.00   0.00   0.00   0.00 3420028.12
638.25 1650000.00   0.00   0.00   0.00   0.00 3396629.77
638.35 1650000.00   0.00   0.00   0.00   0.00 3373097.30
638.45 1650000.00   0.00   0.00   0.00   0.00 3349431.64
638.55 1650000.00   0.00   0.00   0.00   0.00 3325633.74
638.65 1650000.00   0.00   0.00   0.00   0.00 3301704.52
638.75 1650000.00   0.00   0.00   0.00   0.00 3277644.93
638.85 1650000.00   0.00   0.00   0.00   0.00 3253455.92
638.95 1650000.00   0.00   0.00   0.00   0.00 3229138.46
639.05 1650000.00   0.00   0.00   0.00   0.00 3204693.49
639.15 1650000.00   0.00   0.00   0.00   0.00 3180121.98
639.25 1650000.00   0.00   0.00   0.00   0.00 3155424.91
639.35 1650000.00   0.00   0.00   0.00   0.00 3130603.24
639.45 1650000.00   0.00   0.00   0.00   0.00 3105657.97
639.55 1650000.00   0.00   0.00   0.00   0.00 3080590.06
639.65 1650000.00   0.00   0.00   0.00   0.00 3055400.52
639.75 1650000.00   0.00   0.00   0.00   0.00 3030090.34
639.85 1650000.00   0.00   0.00   0.00   0.00 3004660.52
639.95 1650000.00   0.00   0.00   0.00   0.00 2979112.06
640.05 1650000.00   0.00   0.00   0.00   0.00 2953445.96
640.15 1650000.00   0.00   0.00   0.00   0.00 2927663.25
640.25 1650000.00   0.00   0.00   0.00   0.00 2901764.95
640.35 1650000.00   0.00   0.00   0.00   0.00 2875752.06
640.45 1650000.00   0.00   0.00   0.00   0.00 2849625.63
640.55 1650000.00   0.00   0.00   0.00   0.00 2823386.68
640.65 1650000.00   0.00   0.00   0.00   0.00 2797036.25
640.75 1650000.00   0.00   0.00   0.00   0.00 2770575.38
640.85 1650000.00   0.00   0.00   0.00   0.00 2744005.12
640.95 1650000.00   0.00   0.00   0.00   0.00 2717326.50
641.05 1650000.00   0.00   0.00   0.00   0.00 2690540.60
641.15 1650000.00   0.00   0.00   0.00   0.00 2663648.45
641.25 1650000.00   0.00   0.00   0.00   0.00 2636651.14
641.35 1650000.00   0.00   0.00   0.00   0.00 2609549.72
641.45 1650000.00   0.00   0.00   0.00   0.00 2582345.25
641.55 1650000.00   0.00   0.00   0.00   0.00 2555038.83
641.65 1650000.00   0.00   0.00   0.00   0.00 2527631.52
641.75 1650000.00   0.00   0.00   0.00   0.00 2500124.41
641.85 1650000.00   0.00   0.00   0.00   0.00 2472518.57
641.95 1650000.00   0.00   0.00   0.00   0.00 2444815.12
642.05 1650000.00   0.00   0.00   0.00   0.00 2417015.13
642.15 1650000.00   0.00   0.00   0.00   0.00 2389119.70
642.25 1650000.00   0.00   0.00   0.00   0.00 2361129.94
642.35 1650000.00   0.00   0.00   0.00   0.00 2333046.95
642.45 1650000.00   0.00   0.00   0.00   0.00 2304871.84
642.55 1650000.00   0.00   0.00   0.00   0.00 2276605.72
642.65 1650000.00   0.00   0.00   0.00   0.00 2248249.72
642.75 1650000.00   0.00   0.00   0.00   0.00 2219804.93
642.85 1650000.00   0.00   0.00   0.00   0.00 2191272.51
642.95 1650000.00   0.00   0.00   0.00   0.00 2162653.55
643.05 1650000.00   0.00   0.00   0.00   0.00 2133949.21
643.15 1650000.00   0.00   0.00   0.00   0.00 2105160.61
643.25 1650000.00   0.00   0.00   0.00   0.00 2076288.89
643.35 1650000.00   0.00   0.00   0.00   0.00 2047335.18
643.45 1650000.00   0.00   0.00   0.00   0.00 2018300.64
643.55 1650000.00   0.00   0.00   0.00   0.00 1989186.40
643.65 1650000.00   0.00   0.00   0.00   0.00 1959993.62
643.75 1650000.00   0.00   0.00   0.00   0.00 1930723.45
643.85 1650000.00   0.00   0.00   0.00   0.00 1901377.04
643.95 1650000.00   0.00   0.00   0.00   0.00 1871955.56
644.05 1650000.00   0.00   0.00   0.00   0.00 1842460.17
644.15 1650000.00   0.00   0.00   0.00   0.00 1812892.03
644.25 1650000.00   0.00   0.00   0.00   0.00 1783252.30
644.35 1650000.00   0.00   0.00   0.00   0.00 1753542.17
644.45 1650000.00   0.00   0.00   0.00   0.00 1723762.79
644.55 1650000.00   0.00   0.00   0.00   0.00 1693915.35
644.65 1650000.00   0.00   0.00   0.00   0.00 1664001.03
644.75 1650000.00   0.00   0.00   0.00   0.00 1634021.01
644.85 1650000.00   0.00   0.00   0.00   0.00 1603976.47
644.95 1650000.00   0.00   0.00   0.00   0.00 1573868.59
645.05 1650000.00   0.00   0.00   0.00   0.00 1543698.57
645.15 1650000.00   0.00   0.00   0.00   0.00 1513467.60
645.25 1650000.00   0.00   0.00   0.00   0.00 1483176.87
645.35 1650000.00   0.00   0.00   0.00   0.00 1452827.57
645.45 1650000.00   0.00   0.00   0.00   0.00 1422420.91
645.55 1650000.00   0.00   0.00   0.00   0.00 1391958.09
645.65 1650000.00   0.00   0.00   0.00   0.00 1361440.30
645.75 1650000.00   0.00   0.00   0.00   0.00 1330868.76
645.85 1650000.00   0.00   0.00   0.00   0.00 1300244.67
645.95 1650000.00   0.00   0.00   0.00   0.00 1269569.24
646.05 1650000.00   0.00   0.00   0.00   0.00 1238843.68
646.15 1650000.00   0.00   0.00   0.00   0.00 1208069.21
646.25 1650000.00   0.00   0.00   0.00   0.00 1177247.03
646.35 1650000.00   0.00   0.00   0.00   0.00 1146378.37
646.45 1650000.00   0.00   0.00   0.00   0.00 1115464.45
646.55 1650000.00   0.00   0.00   0.00   0.00 1084506.48
646.65 1650000.00   0.00   0.00   0.00   0.00 1053505.69
646.75 1650000.00   0.00   0.00   0.00   0.00 1022463.31
646.85 1650000.00   0.00   0.00   0.00   0.00 991380.55
646.95 1650000.00   0.00   0.00   0.00   0.00 960258.65
647.05 1650000.00   0.00   0.00   0.00   0.00 929098.83
647.15 1650000.00   0.00   0.00   0.00   0.00 897902.32
647.25 1650000.00   0.00   0.00   0.00   0.00 866670.37
647.35 1650000.00   0.00   0.00   0.00   0.00 835404.19
647.45 1650000.00   0.00   0.00   0.00   0.00 804105.03
647.55 1650000.00   0.00   0.00   0.00   0.00 772774.11
647.65 1650000.00   0.00   0.00   0.00   0.00 741412.69
647.75 1650000.00   0.00   0.00   0.00   0.00 710021.98
647.85 1650000.00   0.00   0.00   0.00   0.00 678603.25
647.95 1650000.00   0.00   0.00   0.00   0.00 647157.72
648.05 1650000.00   0.00   0.00   0.00   0.00 615686.63
648.15 1650000.00   0.00   0.00   0.00   0.00 584191.24
648.25 1650000.00   0.00   0.00   0.00   0.00 552672.78
648.35 1650000.00   0.00   0.00   0.00   0.00 521132.50
648.45 1650000.00   0.00   0.00   0.00   0.00 489571.64
648.55 1650000.00   0.00   0.00   0.00   0.00 457991.45
648.65 1650000.00   0.00   0.00   0.00   0.00 426393.17
648.75 1650000.00   0.00   0.00   0.00   0.00 394778.06
648.85 1650000.00   0.00   0.00   0.00   0.00 363147.37
648.95 1650000.00   0.00   0.00   0.00   0.00 331502.33
649.05 1650000.00   0.00   0.00   0.00   0.00 299844.20
649.15 1650000.00   0.00   0.00   0.00   0.00 268174.24
649.25 1650000.00   0.00   0.00   0.00   0.00 236493.68
649.35 1650000.00   0.00   0.00   0.00   0.00 204803.79
649.45 1650000.00   0.00   0.00   0.00   0.00 173105.81
649.55 1650000.00   0.00   0.00   0.00   0.00 141401.00
649.65 1650000.00   0.00   0.00   0.00   0.00 109690.60
649.75 1650000.00   0.00   0.00   0.00   0.00 77975.87
